Numero de documentos del corpus: 15904
Word: planow Frec: 0 LogProb: -13.764656
Word: plans Frec: 151 LogProb: -8.740776
Word: plant Frec: 184 LogProb: -8.544300
Word: plantain Frec: 1 LogProb: -13.071509
Word: plantar Frec: 1 LogProb: -13.071509
Word: plante Frec: 0 LogProb: -13.764656
Word: planted Frec: 2 LogProb: -12.666044
Word: plants Frec: 42 LogProb: -10.003456
Word: plantz Frec: 1 LogProb: -13.071509
Word: planujemy Frec: 0 LogProb: -13.764656
Word: plany Frec: 0 LogProb: -13.764656
Word: plaque Frec: 2 LogProb: -12.666044
Word: plasma Frec: 0 LogProb: -13.764656
Word: plaster Frec: 3 LogProb: -12.378362
Word: plastic Frec: 14 LogProb: -11.056606
Word: plastics Frec: 1 LogProb: -13.071509
Word: plata Frec: 0 LogProb: -13.764656
Word: plataforma Frec: 1 LogProb: -13.071509
Word: plate Frec: 2 LogProb: -12.666044
Word: plateau Frec: 0 LogProb: -13.764656
Word: plated Frec: 1 LogProb: -13.071509
Word: plateforme Frec: 2 LogProb: -12.666044
Word: platen Frec: 0 LogProb: -13.764656
Word: plates Frec: 2 LogProb: -12.666044
Word: platf Frec: 1 LogProb: -13.071509
Word: platform Frec: 48 LogProb: -9.872836
Word: platformcurates Frec: 2 LogProb: -12.666044
Word: platforms Frec: 11 LogProb: -11.279750
Word: platinum Frec: 9 LogProb: -11.462071
Word: platinumadnetworks Frec: 1 LogProb: -13.071509
Word: platinumpurecbd Frec: 2 LogProb: -12.666044
Word: platt Frec: 0 LogProb: -13.764656
Word: platte Frec: 1 LogProb: -13.071509
Word: platts Frec: 0 LogProb: -13.764656
Word: plausibility Frec: 1 LogProb: -13.071509
Word: plausible Frec: 0 LogProb: -13.764656
Word: plavia Frec: 6 LogProb: -11.818746
Word: plaviashakunthala Frec: 9 LogProb: -11.462071
Word: play Frec: 88 LogProb: -9.276020
Word: playa Frec: 1 LogProb: -13.071509
Word: playback Frec: 0 LogProb: -13.764656
Word: playboy Frec: 0 LogProb: -13.764656
Word: played Frec: 9 LogProb: -11.462071
Word: player Frec: 17 LogProb: -10.874285
Word: players Frec: 21 LogProb: -10.673614
Word: playful Frec: 2 LogProb: -12.666044
Word: playfully Frec: 1 LogProb: -13.071509
Word: playground Frec: 1 LogProb: -13.071509
Word: playhouse Frec: 1 LogProb: -13.071509
Word: playing Frec: 24 LogProb: -10.545780
Word: playlist Frec: 0 LogProb: -13.764656
Word: plays Frec: 8 LogProb: -11.567431
Word: playstation Frec: 2 LogProb: -12.666044
Word: plaything Frec: 1 LogProb: -13.071509
Word: playthings Frec: 1 LogProb: -13.071509
Word: playwrights Frec: 1 LogProb: -13.071509
Word: plaza Frec: 5 LogProb: -11.972897
Word: plazajm Frec: 1 LogProb: -13.071509
Word: plazo Frec: 0 LogProb: -13.764656
Word: plazos Frec: 0 LogProb: -13.764656
Word: plc Frec: 76 LogProb: -9.420851
Word: pldnxqi Frec: 1 LogProb: -13.071509
Word: plead Frec: 4 LogProb: -12.155218
Word: pleaded Frec: 1 LogProb: -13.071509
Word: pleading Frec: 2 LogProb: -12.666044
Word: pleaes Frec: 2 LogProb: -12.666044
Word: pleas Frec: 0 LogProb: -13.764656
Word: pleasant Frec: 56 LogProb: -9.721605
Word: please Frec: 3330 LogProb: -5.653628
Word: pleaseclick Frec: 1 LogProb: -13.071509
Word: pleased Frec: 209 LogProb: -8.417548
Word: pleasefollow Frec: 1 LogProb: -13.071509
Word: pleaser Frec: 1 LogProb: -13.071509
Word: pleaserefer Frec: 1 LogProb: -13.071509
Word: pleases Frec: 44 LogProb: -9.957994
Word: pleaseunderstand Frec: 1 LogProb: -13.071509
Word: pleasing Frec: 2 LogProb: -12.666044
Word: pleasingly Frec: 1 LogProb: -13.071509
Word: pleasurable Frec: 1 LogProb: -13.071509
Word: pleasure Frec: 135 LogProb: -8.852001
Word: pleasurepresidentbend Frec: 2 LogProb: -12.666044
Word: pleasures Frec: 2 LogProb: -12.666044
Word: pleasuring Frec: 2 LogProb: -12.666044
Word: pledelo Frec: 2 LogProb: -12.666044
Word: pledge Frec: 4 LogProb: -12.155218
Word: pledged Frec: 11 LogProb: -11.279750
Word: pledgee Frec: 1 LogProb: -13.071509
Word: pledges Frec: 0 LogProb: -13.764656
Word: pledget Frec: 1 LogProb: -13.071509
Word: pledging Frec: 0 LogProb: -13.764656
Word: pleinement Frec: 1 LogProb: -13.071509
Word: pleinlaan Frec: 0 LogProb: -13.764656
Word: plenary Frec: 0 LogProb: -13.764656
Word: plenipotentiary Frec: 1 LogProb: -13.071509
Word: plentiful Frec: 0 LogProb: -13.764656
Word: plenty Frec: 14 LogProb: -11.056606
Word: plenum Frec: 0 LogProb: -13.764656
Word: plese Frec: 0 LogProb: -13.764656
Word: plethora Frec: 1 LogProb: -13.071509
Word: pleus Frec: 0 LogProb: -13.764656
Word: plex Frec: 1 LogProb: -13.071509
Word: plextor Frec: 1 LogProb: -13.071509
Word: plf Frec: 0 LogProb: -13.764656
Word: plg Frec: 0 LogProb: -13.764656
Word: pliant Frec: 1 LogProb: -13.071509
Word: plight Frec: 3 LogProb: -12.378362
Word: plinehan Frec: 0 LogProb: -13.764656
Word: plinking Frec: 0 LogProb: -13.764656
Word: pll Frec: 1 LogProb: -13.071509
Word: pllu Frec: 0 LogProb: -13.764656
Word: plng Frec: 4 LogProb: -12.155218
Word: ploitis Frec: 0 LogProb: -13.764656
Word: plot Frec: 9 LogProb: -11.462071
Word: plotnick Frec: 0 LogProb: -13.764656
Word: plots Frec: 0 LogProb: -13.764656
Word: plotted Frec: 0 LogProb: -13.764656
Word: plotting Frec: 2 LogProb: -12.666044
Word: plower Frec: 1 LogProb: -13.071509
Word: plowing Frec: 0 LogProb: -13.764656
Word: plows Frec: 1 LogProb: -13.071509
Word: plp Frec: 1 LogProb: -13.071509
Word: plr Frec: 0 LogProb: -13.764656
Word: plrk Frec: 1 LogProb: -13.071509
Word: pls Frec: 14 LogProb: -11.056606
Word: plse Frec: 0 LogProb: -13.764656
Word: plsrsvp Frec: 0 LogProb: -13.764656
Word: plucked Frec: 0 LogProb: -13.764656
Word: plucker Frec: 0 LogProb: -13.764656
Word: plucky Frec: 1 LogProb: -13.071509
Word: plug Frec: 13 LogProb: -11.125599
Word: plugged Frec: 1 LogProb: -13.071509
Word: plugins Frec: 1 LogProb: -13.071509
Word: plugintutorials Frec: 2 LogProb: -12.666044
Word: plugs Frec: 0 LogProb: -13.764656
Word: plumage Frec: 10 LogProb: -11.366761
Word: plumages Frec: 1 LogProb: -13.071509
Word: plumb Frec: 2 LogProb: -12.666044
Word: plumbing Frec: 1 LogProb: -13.071509
Word: plume Frec: 2 LogProb: -12.666044
Word: plummet Frec: 1 LogProb: -13.071509
Word: plummeting Frec: 1 LogProb: -13.071509
Word: plumose Frec: 1 LogProb: -13.071509
Word: plumped Frec: 2 LogProb: -12.666044
Word: plumtree Frec: 0 LogProb: -13.764656
Word: plundered Frec: 1 LogProb: -13.071509
Word: plunge Frec: 3 LogProb: -12.378362
Word: plunged Frec: 1 LogProb: -13.071509
Word: plunkett Frec: 1 LogProb: -13.071509
Word: plunkettresearch Frec: 0 LogProb: -13.764656
Word: plural Frec: 1 LogProb: -13.071509
Word: pluri Frec: 2 LogProb: -12.666044
Word: plus Frec: 169 LogProb: -8.628858
Word: plusieurs Frec: 1 LogProb: -13.071509
Word: plusing Frec: 3 LogProb: -12.378362
Word: plusy Frec: 0 LogProb: -13.764656
Word: pluto Frec: 0 LogProb: -13.764656
Word: plutocracy Frec: 1 LogProb: -13.071509
Word: plutoham Frec: 0 LogProb: -13.764656
Word: plutoristal Frec: 1 LogProb: -13.071509
Word: pluviometer Frec: 1 LogProb: -13.071509
Word: ply Frec: 2 LogProb: -12.666044
Word: plywood Frec: 1 LogProb: -13.071509
Word: plz Frec: 4 LogProb: -12.155218
Word: pm Frec: 39 LogProb: -10.075777
Word: pmb Frec: 5 LogProb: -11.972897
Word: pme Frec: 2 LogProb: -12.666044
Word: pment Frec: 1 LogProb: -13.071509
Word: pmguid Frec: 1 LogProb: -13.071509
Word: pmi Frec: 2 LogProb: -12.666044
Word: pmltnpo Frec: 1 LogProb: -13.071509
Word: pmnzll Frec: 1 LogProb: -13.071509
Word: pmo Frec: 0 LogProb: -13.764656
Word: pmoney Frec: 1 LogProb: -13.071509
Word: pmonmrl Frec: 1 LogProb: -13.071509
Word: pn Frec: 3 LogProb: -12.378362
Word: pnance Frec: 0 LogProb: -13.764656
Word: pneumonia Frec: 0 LogProb: -13.764656
Word: png Frec: 17 LogProb: -10.874285
Word: pnl Frec: 0 LogProb: -13.764656
Word: pnt Frec: 0 LogProb: -13.764656
Word: pntv Frec: 1 LogProb: -13.071509
Word: pnud Frec: 1 LogProb: -13.071509
Word: pny Frec: 0 LogProb: -13.764656
Word: po Frec: 63 LogProb: -9.605773
Word: poab Frec: 1 LogProb: -13.071509
Word: poached Frec: 0 LogProb: -13.764656
Word: poaches Frec: 1 LogProb: -13.071509
Word: poaching Frec: 0 LogProb: -13.764656
Word: poblaci Frec: 2 LogProb: -12.666044
Word: pobox Frec: 1 LogProb: -13.071509
Word: pobres Frec: 5 LogProb: -11.972897
Word: pobreza Frec: 0 LogProb: -13.764656
Word: poca Frec: 0 LogProb: -13.764656
Word: poch Frec: 1 LogProb: -13.071509
Word: pochta Frec: 1 LogProb: -13.071509
Word: pociag Frec: 0 LogProb: -13.764656
Word: pocket Frec: 19 LogProb: -10.768924
Word: pocketed Frec: 1 LogProb: -13.071509
Word: pocketful Frec: 2 LogProb: -12.666044
Word: pocketing Frec: 1 LogProb: -13.071509
Word: pocketpc Frec: 0 LogProb: -13.764656
Word: pocketreal Frec: 4 LogProb: -12.155218
Word: pockets Frec: 1 LogProb: -13.071509
Word: pocketwarmers Frec: 2 LogProb: -12.666044
Word: poco Frec: 0 LogProb: -13.764656
Word: pocock Frec: 1 LogProb: -13.071509
Word: pocono Frec: 1 LogProb: -13.071509
Word: poconos Frec: 0 LogProb: -13.764656
Word: pocos Frec: 0 LogProb: -13.764656
Word: pocus Frec: 1 LogProb: -13.071509
Word: pocz Frec: 0 LogProb: -13.764656
Word: poczatkowo Frec: 0 LogProb: -13.764656
Word: poczatku Frec: 0 LogProb: -13.764656
Word: pocztowej Frec: 2 LogProb: -12.666044
Word: pod Frec: 1 LogProb: -13.071509
Word: podac Frec: 0 LogProb: -13.764656
Word: podagra Frec: 1 LogProb: -13.071509
Word: podamos Frec: 97 LogProb: -9.179688
Word: podczas Frec: 0 LogProb: -13.764656
Word: poddac Frec: 0 LogProb: -13.764656
Word: pode Frec: 8 LogProb: -11.567431
Word: podemo Frec: 0 LogProb: -13.764656
Word: podemos Frec: 21 LogProb: -10.673614
Word: poder Frec: 11 LogProb: -11.279750
Word: poderemos Frec: 2 LogProb: -12.666044
Word: poderoso Frec: 1 LogProb: -13.071509
Word: podes Frec: 0 LogProb: -13.764656
Word: podeslana Frec: 0 LogProb: -13.764656
Word: podia Frec: 0 LogProb: -13.764656
Word: podian Frec: 0 LogProb: -13.764656
Word: podido Frec: 0 LogProb: -13.764656
Word: podiran Frec: 0 LogProb: -13.764656
Word: podium Frec: 0 LogProb: -13.764656
Word: podjac Frec: 0 LogProb: -13.764656
Word: podmiotu Frec: 0 LogProb: -13.764656
Word: podniku Frec: 5 LogProb: -11.972897
Word: podobalo Frec: 0 LogProb: -13.764656
Word: podr Frec: 10 LogProb: -11.366761
Word: podran Frec: 0 LogProb: -13.764656
Word: podras Frec: 0 LogProb: -13.764656
Word: podre Frec: 0 LogProb: -13.764656
Word: podremos Frec: 1 LogProb: -13.071509
Word: podria Frec: 0 LogProb: -13.764656
Word: podrian Frec: 0 LogProb: -13.764656
Word: podrias Frec: 0 LogProb: -13.764656
Word: podriasn Frec: 0 LogProb: -13.764656
Word: podrozy Frec: 0 LogProb: -13.764656
Word: podru Frec: 1 LogProb: -13.071509
Word: podrzao Frec: 2 LogProb: -12.666044
Word: podrzava Frec: 2 LogProb: -12.666044
Word: podstawa Frec: 0 LogProb: -13.764656
Word: podstawy Frec: 0 LogProb: -13.764656
Word: podszkolic Frec: 0 LogProb: -13.764656
Word: podzial Frec: 0 LogProb: -13.764656
Word: poe Frec: 1 LogProb: -13.071509
Word: poems Frec: 0 LogProb: -13.764656
Word: poet Frec: 4 LogProb: -12.155218
Word: poetic Frec: 2 LogProb: -12.666044
Word: poetics Frec: 1 LogProb: -13.071509
Word: poetry Frec: 3 LogProb: -12.378362
Word: poetrynear Frec: 1 LogProb: -13.071509
Word: poetzy Frec: 4 LogProb: -12.155218
Word: pofrweul Frec: 0 LogProb: -13.764656
Word: poglady Frec: 0 LogProb: -13.764656
Word: pogotovu Frec: 2 LogProb: -12.666044
Word: pogresno Frec: 2 LogProb: -12.666044
Word: pogxkuayeyl Frec: 0 LogProb: -13.764656
Word: pohmipxnpajlkjfvvj Frec: 1 LogProb: -13.071509
Word: poi Frec: 1 LogProb: -13.071509
Word: poil Frec: 1 LogProb: -13.071509
Word: poindexter Frec: 0 LogProb: -13.764656
Word: poinformowac Frec: 0 LogProb: -13.764656
Word: poinformuj Frec: 2 LogProb: -12.666044
Word: poinsiduited Frec: 2 LogProb: -12.666044
Word: point Frec: 236 LogProb: -8.296596
Word: pointe Frec: 2 LogProb: -12.666044
Word: pointed Frec: 2 LogProb: -12.666044
Word: pointer Frec: 2 LogProb: -12.666044
Word: pointers Frec: 0 LogProb: -13.764656
Word: pointing Frec: 4 LogProb: -12.155218
Word: pointless Frec: 0 LogProb: -13.764656
Word: pointmyweb Frec: 1 LogProb: -13.071509
Word: points Frec: 50 LogProb: -9.832830
Word: pois Frec: 2 LogProb: -12.666044
Word: poised Frec: 15 LogProb: -10.992067
Word: poises Frec: 1 LogProb: -13.071509
Word: poison Frec: 1 LogProb: -13.071509
Word: poisoned Frec: 10 LogProb: -11.366761
Word: poisoning Frec: 1 LogProb: -13.071509
Word: pojawil Frec: 0 LogProb: -13.764656
Word: pojutrze Frec: 0 LogProb: -13.764656
Word: pokalsky Frec: 0 LogProb: -13.764656
Word: poked Frec: 0 LogProb: -13.764656
Word: pokefinance Frec: 2 LogProb: -12.666044
Word: pokemon Frec: 0 LogProb: -13.764656
Word: poker Frec: 23 LogProb: -10.586602
Word: pokhlebkin Frec: 0 LogProb: -13.764656
Word: poking Frec: 0 LogProb: -13.764656
Word: poklical Frec: 1 LogProb: -13.071509
Word: poklocic Frec: 0 LogProb: -13.764656
Word: pokojni Frec: 2 LogProb: -12.666044
Word: pokojnih Frec: 1 LogProb: -13.071509
Word: pokojnika Frec: 1 LogProb: -13.071509
Word: pokojnim Frec: 1 LogProb: -13.071509
Word: pokojnog Frec: 1 LogProb: -13.071509
Word: pokoju Frec: 0 LogProb: -13.764656
Word: pokud Frec: 1 LogProb: -13.071509
Word: pokusavaju Frec: 6 LogProb: -11.818746
Word: pol Frec: 6 LogProb: -11.818746
Word: polaczenia Frec: 0 LogProb: -13.764656
Word: poland Frec: 2 LogProb: -12.666044
Word: polariod Frec: 0 LogProb: -13.764656
Word: polaris Frec: 1 LogProb: -13.071509
Word: polariton Frec: 1 LogProb: -13.071509
Word: polaroid Frec: 0 LogProb: -13.764656
Word: polder Frec: 1 LogProb: -13.071509
Word: pole Frec: 1 LogProb: -13.071509
Word: polecat Frec: 1 LogProb: -13.071509
Word: polemic Frec: 1 LogProb: -13.071509
Word: polen Frec: 8 LogProb: -11.567431
Word: poles Frec: 0 LogProb: -13.764656
Word: polia Frec: 2 LogProb: -12.666044
Word: polias Frec: 1 LogProb: -13.071509
Word: policarbonato Frec: 1 LogProb: -13.071509
Word: police Frec: 17 LogProb: -10.874285
Word: policeman Frec: 0 LogProb: -13.764656
Word: policies Frec: 29 LogProb: -10.363459
Word: policing Frec: 0 LogProb: -13.764656
Word: policy Frec: 125 LogProb: -8.928374
Word: policyholders Frec: 0 LogProb: -13.764656
Word: policymakers Frec: 0 LogProb: -13.764656
Word: policymaking Frec: 0 LogProb: -13.764656
Word: polif Frec: 1 LogProb: -13.071509
Word: polimodal Frec: 0 LogProb: -13.764656
Word: polish Frec: 1 LogProb: -13.071509
Word: polished Frec: 3 LogProb: -12.378362
Word: polite Frec: 2 LogProb: -12.666044
Word: politely Frec: 0 LogProb: -13.764656
Word: politeness Frec: 2 LogProb: -12.666044
Word: politica Frec: 0 LogProb: -13.764656
Word: political Frec: 63 LogProb: -9.605773
Word: politically Frec: 51 LogProb: -9.813413
Word: politicara Frec: 2 LogProb: -12.666044
Word: politicas Frec: 0 LogProb: -13.764656
Word: politician Frec: 64 LogProb: -9.590269
Word: politicians Frec: 16 LogProb: -10.931443
Word: politicising Frec: 0 LogProb: -13.764656
Word: politickog Frec: 4 LogProb: -12.155218
Word: politics Frec: 10 LogProb: -11.366761
Word: politike Frec: 2 LogProb: -12.666044
Word: politspam Frec: 0 LogProb: -13.764656
Word: polity Frec: 2 LogProb: -12.666044
Word: polityczne Frec: 0 LogProb: -13.764656
Word: politycznie Frec: 0 LogProb: -13.764656
Word: polizei Frec: 6 LogProb: -11.818746
Word: polje Frec: 1 LogProb: -13.071509
Word: polklans Frec: 3 LogProb: -12.378362
Word: poll Frec: 0 LogProb: -13.764656
Word: pollack Frec: 0 LogProb: -13.764656
Word: pollard Frec: 1 LogProb: -13.071509
Word: polled Frec: 0 LogProb: -13.764656
Word: pollena Frec: 1 LogProb: -13.071509
Word: pollination Frec: 1 LogProb: -13.071509
Word: polling Frec: 0 LogProb: -13.764656
Word: polls Frec: 1 LogProb: -13.071509
Word: pollution Frec: 4 LogProb: -12.155218
Word: polo Frec: 1 LogProb: -13.071509
Word: polonia Frec: 0 LogProb: -13.764656
Word: polsce Frec: 0 LogProb: -13.764656
Word: polska Frec: 0 LogProb: -13.764656
Word: polske Frec: 0 LogProb: -13.764656
Word: polski Frec: 0 LogProb: -13.764656
Word: polskiego Frec: 0 LogProb: -13.764656
Word: polsku Frec: 0 LogProb: -13.764656
Word: polu Frec: 2 LogProb: -12.666044
Word: polycom Frec: 0 LogProb: -13.764656
Word: polygalae Frec: 1 LogProb: -13.071509
Word: polygoni Frec: 1 LogProb: -13.071509
Word: polyhymnia Frec: 1 LogProb: -13.071509
Word: polymerase Frec: 2 LogProb: -12.666044
Word: polymetlab Frec: 2 LogProb: -12.666044
Word: polymorphic Frec: 1 LogProb: -13.071509
Word: polymorphism Frec: 1 LogProb: -13.071509
Word: polynesia Frec: 1 LogProb: -13.071509
Word: polyoaun Frec: 1 LogProb: -13.071509
Word: polyphase Frec: 1 LogProb: -13.071509
Word: polypropylene Frec: 1 LogProb: -13.071509
Word: polytechnic Frec: 1 LogProb: -13.071509
Word: polytechnique Frec: 0 LogProb: -13.764656
Word: polyurea Frec: 2 LogProb: -12.666044
Word: polyureas Frec: 1 LogProb: -13.071509
Word: polyurethane Frec: 1 LogProb: -13.071509
Word: polyvinyl Frec: 0 LogProb: -13.764656
Word: pom Frec: 14 LogProb: -11.056606
Word: pomeranian Frec: 2 LogProb: -12.666044
Word: pomieszal Frec: 0 LogProb: -13.764656
Word: pomo Frec: 4 LogProb: -12.155218
Word: pomoc Frec: 1 LogProb: -13.071509
Word: pomocnik Frec: 1 LogProb: -13.071509
Word: pomocowych Frec: 1 LogProb: -13.071509
Word: pomocy Frec: 0 LogProb: -13.764656
Word: pomogl Frec: 0 LogProb: -13.764656
Word: pomoglo Frec: 0 LogProb: -13.764656
Word: pomognete Frec: 3 LogProb: -12.378362
Word: pomona Frec: 0 LogProb: -13.764656
Word: pompey Frec: 1 LogProb: -13.071509
Word: pomtsqrbiccjlhcrks Frec: 1 LogProb: -13.071509
Word: pomysl Frec: 0 LogProb: -13.764656
Word: pomyslal Frec: 0 LogProb: -13.764656
Word: pomyslalam Frec: 1 LogProb: -13.071509
Word: ponchartrain Frec: 2 LogProb: -12.666044
Word: pond Frec: 2 LogProb: -12.666044
Word: ponda Frec: 1 LogProb: -13.071509
Word: pondant Frec: 2 LogProb: -12.666044
Word: ponddr Frec: 1 LogProb: -13.071509
Word: ponder Frec: 0 LogProb: -13.764656
Word: ponderosity Frec: 1 LogProb: -13.071509
Word: pondez Frec: 3 LogProb: -12.378362
Word: pondre Frec: 6 LogProb: -11.818746
Word: ponds Frec: 0 LogProb: -13.764656
Word: pone Frec: 0 LogProb: -13.764656
Word: ponen Frec: 0 LogProb: -13.764656
Word: poner Frec: 0 LogProb: -13.764656
Word: ponerme Frec: 0 LogProb: -13.764656
Word: pones Frec: 0 LogProb: -13.764656
Word: ponga Frec: 0 LogProb: -13.764656
Word: pongo Frec: 1 LogProb: -13.071509
Word: poniendo Frec: 0 LogProb: -13.764656
Word: poniewa Frec: 0 LogProb: -13.764656
Word: poniewaz Frec: 0 LogProb: -13.764656
Word: ponse Frec: 2 LogProb: -12.666044
Word: ponteres Frec: 3 LogProb: -12.378362
Word: pontiff Frec: 0 LogProb: -13.764656
Word: pontific Frec: 2 LogProb: -12.666044
Word: pontificated Frec: 0 LogProb: -13.764656
Word: pontois Frec: 0 LogProb: -13.764656
Word: pontos Frec: 1 LogProb: -13.071509
Word: pontuais Frec: 1 LogProb: -13.071509
Word: ponuditi Frec: 2 LogProb: -12.666044
Word: ponuro Frec: 0 LogProb: -13.764656
Word: pony Frec: 3 LogProb: -12.378362
Word: ponzi Frec: 0 LogProb: -13.764656
Word: pooja Frec: 5 LogProb: -11.972897
Word: pool Frec: 11 LogProb: -11.279750
Word: poole Frec: 0 LogProb: -13.764656
Word: pooling Frec: 0 LogProb: -13.764656
Word: pools Frec: 0 LogProb: -13.764656
Word: poop Frec: 1 LogProb: -13.071509
Word: poops Frec: 1 LogProb: -13.071509
Word: poor Frec: 115 LogProb: -9.011065
Word: poorer Frec: 1 LogProb: -13.071509
Word: poorest Frec: 3 LogProb: -12.378362
Word: poorly Frec: 0 LogProb: -13.764656
Word: poorman Frec: 0 LogProb: -13.764656
Word: pooz Frec: 1 LogProb: -13.071509
Word: pop Frec: 54 LogProb: -9.757323
Word: popcorn Frec: 8 LogProb: -11.567431
Word: popculture Frec: 1 LogProb: -13.071509
Word: pope Frec: 0 LogProb: -13.764656
Word: popelnilismy Frec: 0 LogProb: -13.764656
Word: popen Frec: 0 LogProb: -13.764656
Word: popescu Frec: 7 LogProb: -11.685215
Word: popi Frec: 1 LogProb: -13.071509
Word: popkin Frec: 0 LogProb: -13.764656
Word: poplar Frec: 0 LogProb: -13.764656
Word: popp Frec: 0 LogProb: -13.764656
Word: popped Frec: 0 LogProb: -13.764656
Word: popping Frec: 0 LogProb: -13.764656
Word: poppy Frec: 2 LogProb: -12.666044
Word: popracowac Frec: 0 LogProb: -13.764656
Word: poprosic Frec: 0 LogProb: -13.764656
Word: poprzez Frec: 0 LogProb: -13.764656
Word: popt Frec: 20 LogProb: -10.720134
Word: popu Frec: 1 LogProb: -13.071509
Word: popula Frec: 1 LogProb: -13.071509
Word: populace Frec: 1 LogProb: -13.071509
Word: populaire Frec: 1 LogProb: -13.071509
Word: populaires Frec: 3 LogProb: -12.378362
Word: popular Frec: 52 LogProb: -9.794364
Word: populares Frec: 1 LogProb: -13.071509
Word: popularity Frec: 18 LogProb: -10.820217
Word: popularly Frec: 3 LogProb: -12.378362
Word: populate Frec: 0 LogProb: -13.764656
Word: populated Frec: 3 LogProb: -12.378362
Word: populating Frec: 0 LogProb: -13.764656
Word: population Frec: 25 LogProb: -10.506559
Word: populations Frec: 5 LogProb: -11.972897
Word: populationsorts Frec: 2 LogProb: -12.666044
Word: populist Frec: 0 LogProb: -13.764656
Word: populous Frec: 0 LogProb: -13.764656
Word: popup Frec: 0 LogProb: -13.764656
Word: por Frec: 387 LogProb: -7.803651
Word: porcelain Frec: 0 LogProb: -13.764656
Word: porcenje Frec: 0 LogProb: -13.764656
Word: porcentaje Frec: 0 LogProb: -13.764656
Word: porcentajes Frec: 0 LogProb: -13.764656
Word: porcetaje Frec: 0 LogProb: -13.764656
Word: porcetajes Frec: 0 LogProb: -13.764656
Word: porche Frec: 1 LogProb: -13.071509
Word: porcupine Frec: 1 LogProb: -13.071509
Word: pordenone Frec: 2 LogProb: -12.666044
Word: pordria Frec: 0 LogProb: -13.764656
Word: pordrian Frec: 0 LogProb: -13.764656
Word: pores Frec: 1 LogProb: -13.071509
Word: porfavor Frec: 0 LogProb: -13.764656
Word: porn Frec: 59 LogProb: -9.670312
Word: pornhub Frec: 1 LogProb: -13.071509
Word: porno Frec: 7 LogProb: -11.685215
Word: pornographic Frec: 2 LogProb: -12.666044
Word: pornography Frec: 2 LogProb: -12.666044
Word: pornostars Frec: 9 LogProb: -11.462071
Word: pornstar Frec: 1 LogProb: -13.071509
Word: pornstars Frec: 7 LogProb: -11.685215
Word: pornstarsplus Frec: 1 LogProb: -13.071509
Word: porodice Frec: 2 LogProb: -12.666044
Word: porous Frec: 2 LogProb: -12.666044
Word: porozpr Frec: 1 LogProb: -13.071509
Word: porq Frec: 0 LogProb: -13.764656
Word: porqu Frec: 0 LogProb: -13.764656
Word: porque Frec: 5 LogProb: -11.972897
Word: port Frec: 23 LogProb: -10.586602
Word: porta Frec: 0 LogProb: -13.764656
Word: portability Frec: 1 LogProb: -13.071509
Word: portable Frec: 30 LogProb: -10.330668
Word: portail Frec: 2 LogProb: -12.666044
Word: portal Frec: 9 LogProb: -11.462071
Word: portali Frec: 1 LogProb: -13.071509
Word: portals Frec: 1 LogProb: -13.071509
Word: portan Frec: 1 LogProb: -13.071509
Word: portay Frec: 0 LogProb: -13.764656
Word: portcalc Frec: 0 LogProb: -13.764656
Word: porte Frec: 2 LogProb: -12.666044
Word: ported Frec: 0 LogProb: -13.764656
Word: portent Frec: 1 LogProb: -13.071509
Word: porter Frec: 6 LogProb: -11.818746
Word: porteurs Frec: 2 LogProb: -12.666044
Word: portfo Frec: 0 LogProb: -13.764656
Word: portfoiio Frec: 4 LogProb: -12.155218
Word: portfolio Frec: 134 LogProb: -8.859382
Word: portfolios Frec: 16 LogProb: -10.931443
Word: portia Frec: 2 LogProb: -12.666044
Word: portigal Frec: 0 LogProb: -13.764656
Word: porting Frec: 2 LogProb: -12.666044
Word: portion Frec: 12 LogProb: -11.199707
Word: portiondistinction Frec: 2 LogProb: -12.666044
Word: portions Frec: 0 LogProb: -13.764656
Word: portland Frec: 4 LogProb: -12.155218
Word: portmann Frec: 2 LogProb: -12.666044
Word: portmapping Frec: 0 LogProb: -13.764656
Word: porto Frec: 8 LogProb: -11.567431
Word: portrait Frec: 1 LogProb: -13.071509
Word: portray Frec: 3 LogProb: -12.378362
Word: portrays Frec: 1 LogProb: -13.071509
Word: ports Frec: 11 LogProb: -11.279750
Word: portugal Frec: 10 LogProb: -11.366761
Word: portugalmail Frec: 1 LogProb: -13.071509
Word: portugese Frec: 0 LogProb: -13.764656
Word: portugu Frec: 0 LogProb: -13.764656
Word: portugues Frec: 0 LogProb: -13.764656
Word: portuguese Frec: 2 LogProb: -12.666044
Word: poruci Frec: 1 LogProb: -13.071509
Word: poruke Frec: 1 LogProb: -13.071509
Word: poruku Frec: 1 LogProb: -13.071509
Word: pory Frec: 0 LogProb: -13.764656
Word: pos Frec: 6 LogProb: -11.818746
Word: posadas Frec: 0 LogProb: -13.764656
Word: pose Frec: 8 LogProb: -11.567431
Word: posebno Frec: 1 LogProb: -13.071509
Word: posed Frec: 3 LogProb: -12.378362
Word: posedquestions Frec: 2 LogProb: -12.666044
Word: posee Frec: 0 LogProb: -13.764656
Word: poseo Frec: 0 LogProb: -13.764656
Word: posers Frec: 1 LogProb: -13.071509
Word: poses Frec: 0 LogProb: -13.764656
Word: posess Frec: 1 LogProb: -13.071509
Word: poseur Frec: 1 LogProb: -13.071509
